frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gold_code,timestamp_rounded,trial,phase,num_looks,condition
151,0,5.005,0.98,1,-0.682646,0.144353,-0.71635,-0.763203,0.158674,-0.626373,-0.822,0.222,527.8,152.2,1259.5,0.408,1.039,-0.428,NA,5,NA,NA,NA,NA
152,0,5.038,0.82,1,-0.699371,0.144932,-0.699911,-0.773855,0.162853,-0.612068,-0.843,0.23,515.4,151.4,1229.9,0.428,1.074,-0.471,NA,5,NA,NA,NA,NA
153,0,5.072,0.82,1,-0.701463,0.147683,-0.697238,-0.776447,0.162957,-0.608748,-0.847,0.234,505.4,150.8,1207,0.439,1.079,-0.474,NA,5.1,NA,NA,NA,NA
154,0,5.105,0.82,1,-0.697202,0.14464,-0.702131,-0.775146,0.163522,-0.610253,-0.843,0.231,501.1,151.1,1196.2,0.438,1.077,-0.48,NA,5.1,NA,NA,NA,NA
155,0,5.138,0.82,1,-0.704521,0.147418,-0.694204,-0.781507,0.166389,-0.601299,-0.854,0.238,499,151.6,1190.8,0.447,1.096,-0.491,NA,5.1,NA,NA,NA,NA
156,0,5.172,0.82,1,-0.704938,0.142493,-0.694808,-0.779669,0.16152,-0.605003,-0.852,0.23,500.5,153.2,1195.2,0.432,1.095,-0.484,NA,5.2,NA,NA,NA,NA
157,0,5.205,0.82,1,-0.696191,0.145554,-0.702945,-0.771551,0.165886,-0.614159,-0.839,0.232,503.1,154.4,1200.7,0.444,1.08,-0.498,NA,5.2,NA,NA,NA,NA
158,0,5.239,0.85,1,-0.689803,0.152726,-0.707705,-0.766035,0.17465,-0.618618,-0.832,0.242,507.9,156.1,1211.7,0.449,1.065,-0.513,NA,5.2,NA,NA,NA,NA
159,0,5.272,0.85,1,-0.6815,0.146772,-0.716949,-0.757685,0.170317,-0.630005,-0.818,0.231,516.6,158.3,1231,0.435,1.049,-0.513,NA,5.3,NA,NA,NA,NA
160,0,5.305,0.82,1,-0.672549,0.140782,-0.726538,-0.750859,0.165598,-0.639365,-0.806,0.221,525.4,160.8,1253.2,0.42,1.03,-0.516,NA,5.3,NA,NA,NA,NA
161,0,5.339,0.85,1,-0.674662,0.137917,-0.725127,-0.751385,0.164059,-0.639144,-0.808,0.218,526.5,161.4,1257.3,0.424,1.029,-0.525,NA,5.3,NA,NA,NA,NA
162,0,5.372,0.85,1,-0.672142,0.141961,-0.726686,-0.749174,0.170144,-0.640148,-0.805,0.224,524.7,160.9,1254.7,0.437,1.021,-0.543,NA,5.4,NA,NA,NA,NA
163,0,5.405,0.98,1,-0.674759,0.143376,-0.723978,-0.749722,0.170192,-0.639493,-0.807,0.226,525.2,162.5,1259.2,0.432,1.025,-0.539,NA,5.4,NA,NA,NA,NA
164,0,5.439,0.98,1,-0.673156,0.139024,-0.726315,-0.749635,0.168256,-0.640107,-0.806,0.221,524.7,163.4,1259.2,0.427,1.021,-0.545,NA,5.4,NA,NA,NA,NA
165,0,5.472,0.98,1,-0.666853,0.146005,-0.730746,-0.741666,0.17482,-0.647587,-0.796,0.229,528.3,166.4,1267.8,0.433,1.008,-0.564,NA,5.5,NA,NA,NA,NA
166,0,5.506,0.98,1,-0.655542,0.134719,-0.743045,-0.733573,0.168779,-0.658319,-0.781,0.213,532.1,169.4,1275.8,0.391,0.992,-0.544,NA,5.5,NA,NA,NA,NA
167,0,5.539,0.98,1,-0.663288,0.126345,-0.737622,-0.736015,0.159647,-0.657871,-0.787,0.202,536.7,171.5,1287.5,0.386,1.006,-0.558,NA,5.5,NA,NA,NA,NA
168,0,5.572,0.85,1,-0.663445,0.133666,-0.736189,-0.732256,0.167586,-0.660088,-0.785,0.212,527.4,170.7,1262.8,0.414,1.008,-0.596,NA,5.6,NA,NA,NA,NA
169,0,5.606,0.98,1,-0.633874,0.125965,-0.76311,-0.70836,0.16189,-0.687036,-0.747,0.196,534.3,172.8,1278.2,0.368,0.961,-0.577,NA,5.6,NA,NA,NA,NA
170,0,5.639,0.98,1,-0.616626,0.136501,-0.775332,-0.692519,0.178727,-0.698909,-0.726,0.211,534,172.6,1276.5,0.39,0.934,-0.623,NA,5.6,NA,NA,NA,NA
171,0,5.672,0.88,1,-0.60074,0.140501,-0.787001,-0.674812,0.187387,-0.713803,-0.704,0.215,528,171,1260.8,0.398,0.905,-0.67,NA,5.7,NA,NA,NA,NA
172,0,5.706,0.88,1,-0.58202,0.186284,-0.79155,-0.65991,0.234868,-0.713692,-0.69,0.273,510.5,165.5,1220.9,0.48,0.87,-0.739,NA,5.7,NA,NA,NA,NA
173,0,5.739,0.98,1,-0.578378,0.19936,-0.791033,-0.654825,0.249825,-0.713297,-0.687,0.29,505.3,163.6,1207.4,0.513,0.863,-0.771,NA,5.7,NA,NA,NA,NA
174,0,5.772,0.98,1,-0.573385,0.2104,-0.791809,-0.650615,0.266274,-0.711195,-0.683,0.307,498.7,161.6,1192.9,0.541,0.858,-0.806,NA,5.8,NA,NA,NA,NA
175,0,5.806,0.88,1,-0.569427,0.212227,-0.794174,-0.648476,0.269918,-0.711774,-0.68,0.31,501.6,162.4,1198,0.548,0.85,-0.823,NA,5.8,NA,NA,NA,NA
176,0,5.839,0.88,1,-0.576488,0.224779,-0.78558,-0.653154,0.281462,-0.702971,-0.69,0.328,500.4,162.8,1197,0.583,0.866,-0.86,NA,5.8,NA,NA,NA,NA
177,0,5.873,0.88,1,-0.581383,0.206542,-0.786978,-0.660152,0.266438,-0.702289,-0.695,0.308,498.2,162.8,1191.2,0.557,0.878,-0.865,NA,5.9,NA,NA,NA,NA
178,0,5.906,0.88,1,-0.574209,0.199967,-0.793913,-0.651385,0.265559,-0.710758,-0.684,0.3,495.1,161.7,1183.2,0.553,0.867,-0.894,NA,5.9,NA,NA,NA,NA
179,0,5.939,0.88,1,-0.553602,0.204175,-0.807364,-0.63104,0.277167,-0.724546,-0.658,0.304,482.9,155.8,1152.7,0.553,0.817,-0.899,NA,5.9,NA,NA,NA,NA
180,0,5.973,0.85,1,-0.540658,0.178471,-0.822093,-0.62004,0.249003,-0.744008,-0.638,0.266,467.4,147.3,1119.7,0.506,0.802,-0.881,NA,6,NA,NA,NA,NA
181,0,6.006,0.88,1,-0.53088900000000006,0.178174,-0.828499,-0.610949,0.247253,-0.752069,-0.626,0.263,467.6,143.8,1122.4,0.459,0.789,-0.854,NA,6,NA,NA,NA,NA
182,0,6.039,0.88,1,-0.501337,0.178799,-0.846577,-0.585083,0.252977,-0.770507,-0.592,0.261,474.1,141.9,1137.3,0.436,0.735,-0.843,NA,6,NA,NA,NA,NA
183,0,6.073,0.88,1,-0.453325,0.187506,-0.8714,-0.541341,0.267122,-0.797242,-0.538,0.266,475.7,138.7,1139.2,0.429,0.653,-0.843,NA,6.1,NA,NA,NA,NA
184,0,6.106,0.88,1,-0.400994,0.158059,-0.902342,-0.499297,0.248847,-0.829926,-0.479,0.231,474,136.2,1134.2,0.363,0.574,-0.81,NA,6.1,NA,NA,NA,NA
185,0,6.139,0.88,1,-0.384052,0.14018,-0.912608,-0.485708,0.231837,-0.842816,-0.46,0.209,470,134.1,1125.6,0.331,0.551,-0.787,NA,6.1,NA,NA,NA,NA
186,0,6.173,0.88,1,-0.424087,0.122167,-0.897344,-0.518837,0.201267,-0.830842,-0.499,0.185,457.8,132.7,1103.7,0.295,0.624,-0.743,NA,6.2,NA,NA,NA,NA
187,0,6.206,0.98,1,-0.474839,0.102727,-0.874057,-0.564901,0.171884,-0.807058,-0.554,0.162,449.5,132.6,1091.7,0.24,0.716,-0.691,NA,6.2,NA,NA,NA,NA
188,0,6.24,0.98,1,-0.482387,0.094638,-0.870831,-0.573824,0.165196,-0.802145,-0.563,0.154,449.9,132.7,1094,0.23,0.728,-0.691,NA,6.2,NA,NA,NA,NA
189,0,6.273,0.98,1,-0.484267,0.088351,-0.870448,-0.576244,0.158649,-0.801731,-0.565,0.147,452.1,133.2,1099.5,0.222,0.731,-0.679,NA,6.3,NA,NA,NA,NA
190,0,6.306,0.98,1,-0.478646,0.082568,-0.874117,-0.573525,0.154808,-0.804427,-0.56,0.14,454.1,133.9,1104.8,0.209,0.72,-0.669,NA,6.3,NA,NA,NA,NA
191,0,6.34,0.98,1,-0.476738,0.084874,-0.874938,-0.570793,0.156667,-0.806009,-0.557,0.143,453.8,133.1,1104.8,0.212,0.718,-0.675,NA,6.3,NA,NA,NA,NA
192,0,6.373,0.98,1,-0.477578,0.066014,-0.876106,-0.573862,0.136851,-0.807437,-0.558,0.12,460.1,134.5,1121.8,0.18,0.713,-0.64,NA,6.4,NA,NA,NA,NA
193,0,6.406,0.88,1,-0.499695,0.054438,-0.864489,-0.594684,0.123256,-0.794455,-0.583,0.107,448.7,131,1095.5,0.145,0.752,-0.61,NA,6.4,NA,NA,NA,NA
194,0,6.44,0.88,1,-0.536389,0.038963,-0.843071,-0.621527,0.102753,-0.776624,-0.621,0.087,442.6,129.6,1091.6,0.118,0.82,-0.583,NA,6.4,NA,NA,NA,NA
195,0,6.473,0.62,0,0,0,0,0,0,0,0,0,444.9,130.5,1107.8,0.112,0.942,-0.616,NA,6.5,NA,NA,NA,NA
196,0,6.507,0.02,0,0,0,0,0,0,0,0,0,431.6,124.9,1062.2,0.127,0.845,-0.509,NA,6.5,NA,NA,NA,NA
197,0,6.54,0.02,0,0,0,0,0,0,0,0,0,397.3,117.2,986.3,0.252,0.902,-0.545,NA,6.5,NA,NA,NA,NA
198,0,6.573,0.02,0,0,0,0,0,0,0,0,0,410.8,122.7,1020.9,0.221,0.896,-0.497,NA,6.6,NA,NA,NA,NA
199,0,6.607,0.02,0,0,0,0,0,0,0,0,0,428.5,124.2,1037.9,0.226,0.785,-0.458,NA,6.6,NA,NA,NA,NA
200,0,6.64,0.02,0,0,0,0,0,0,0,0,0,460.8,129,1116.5,0.204,0.875,-0.521,NA,6.6,NA,NA,NA,NA
201,0,6.673,0.98,1,-0.698303,0.073817,-0.711986,-0.75478,0.147007,-0.639294,-0.822,0.162,464.3,129.1,1121,0.32,1.103,-0.771,NA,6.7,NA,NA,NA,NA
202,0,6.707,0.98,1,-0.684627,0.06091,-0.726344,-0.74253,0.126214,-0.657814,-0.801,0.134,456.1,127,1101.1,0.241,1.084,-0.687,NA,6.7,NA,NA,NA,NA
203,0,6.74,0.48,0,0,0,0,0,0,0,0,0,426,118.5,1030.1,0.087,1.009,-0.549,NA,6.7,NA,NA,NA,NA
204,0,6.773,0.02,0,0,0,0,0,0,0,0,0,507.7,136.8,1232,-0.281,0.85,-0.367,NA,6.8,NA,NA,NA,NA
205,0,6.807,0.02,0,0,0,0,0,0,0,0,0,600.3,169.6,1431.8,-0.041,0.559,-0.5,NA,6.8,NA,NA,NA,NA
206,0,6.84,0.02,0,0,0,0,0,0,0,0,0,613,178.6,1458,0.014,0.383,-0.406,NA,6.8,NA,NA,NA,NA
207,0,6.874,0.02,0,0,0,0,0,0,0,0,0,556.9,158.2,1308.4,0.102,0.406,-0.432,NA,6.9,NA,NA,NA,NA
208,0,6.907,0.02,0,0,0,0,0,0,0,0,0,502.6,143.5,1178.7,0.011,0.607,-0.307,NA,6.9,NA,NA,NA,NA
209,0,6.94,0.02,0,0,0,0,0,0,0,0,0,419.9,118.9,982.2,0.12,0.48,-0.326,NA,6.9,NA,NA,NA,NA
210,0,6.974,0.02,0,0,0,0,0,0,0,0,0,338.3,97.7,796.8,0.271,0.413,-0.482,NA,7,NA,NA,NA,NA
211,0,7.007,0.02,0,0,0,0,0,0,0,0,0,311.1,81.3,755.4,0.059,0.561,-0.501,NA,7,NA,NA,NA,NA
212,0,7.04,0.02,0,0,0,0,0,0,0,0,0,304.3,80.3,734.8,0.173,0.387,-0.492,NA,7,NA,NA,NA,NA
213,0,7.074,0.02,0,0,0,0,0,0,0,0,0,375.3,95.2,902.8,-0.111,0.459,-0.273,NA,7.1,NA,NA,NA,NA
214,0,7.107,0.88,1,-0.492892,0.004071,-0.870081,-0.598071,0.064707,-0.798827,-0.579,0.041,429.2,110.9,1049.1,0.035,0.739,-0.453,NA,7.1,NA,NA,NA,NA
215,0,7.14,0.98,1,-0.50062,0.028404,-0.865201,-0.597774,0.086068,-0.797031,-0.584,0.069,440.1,113.4,1076.3,0.086,0.751,-0.484,NA,7.1,NA,NA,NA,NA
216,0,7.174,0.98,1,-0.500947,0.032696,-0.86486,-0.598231,0.090687,-0.796175,-0.585,0.074,442.5,113.3,1081.7,0.096,0.75,-0.487,NA,7.2,NA,NA,NA,NA
217,0,7.207,0.98,1,-0.496974,0.028196,-0.867307,-0.594196,0.084731,-0.799845,-0.58,0.068,444.2,113.7,1085.8,0.086,0.743,-0.478,NA,7.2,NA,NA,NA,NA
218,0,7.241,0.98,1,-0.497395,0.032216,-0.866926,-0.595653,0.088919,-0.798305,-0.581,0.073,444.3,113.1,1085.3,0.091,0.743,-0.474,NA,7.2,NA,NA,NA,NA
219,0,7.274,0.98,1,-0.495361,0.028367,-0.868224,-0.594371,0.084453,-0.799744,-0.579,0.068,445.5,113,1088.6,0.084,0.738,-0.463,NA,7.3,NA,NA,NA,NA
220,0,7.307,0.98,1,-0.496942,0.041932,-0.86677,-0.596662,0.09987,-0.796254,-0.582,0.085,446.8,112.8,1092,0.113,0.739,-0.477,NA,7.3,NA,NA,NA,NA
221,0,7.341,0.98,1,-0.500729,0.044714,-0.864448,-0.601679,0.103701,-0.791977,-0.587,0.089,446.6,112.8,1092.2,0.121,0.741,-0.477,NA,7.3,NA,NA,NA,NA
222,0,7.374,0.98,1,-0.507821,0.054352,-0.859746,-0.608434,0.113439,-0.785455,-0.596,0.102,446.7,112.8,1094.2,0.139,0.751,-0.481,NA,7.4,NA,NA,NA,NA
223,0,7.407,0.98,1,-0.51852,0.058353,-0.853072,-0.617659,0.116896,-0.77771,-0.609,0.107,447.3,113.1,1098,0.146,0.766,-0.477,NA,7.4,NA,NA,NA,NA
224,0,7.441,0.98,1,-0.523668,0.0601,-0.8498,-0.620296,0.114663,-0.775941,-0.613,0.107,443.3,112.5,1090.8,0.147,0.774,-0.466,NA,7.4,NA,NA,NA,NA
225,0,7.474,0.88,1,-0.523029,0.059285,-0.85025,-0.618998,0.11342000000000001,-0.77716,-0.612,0.106,445.4,113.2,1098.1,0.148,0.771,-0.465,NA,7.5,NA,NA,NA,NA
226,0,7.508,0.98,1,-0.532335,0.05543,-0.844717,-0.62788,0.107436,-0.770859,-0.623,0.1,444.9,113.4,1101.1,0.141,0.788,-0.453,NA,7.5,NA,NA,NA,NA
227,0,7.541,0.88,1,-0.544585,0.058684,-0.83665,-0.64024,0.109706,-0.760301,-0.638,0.105,445,114.1,1106.8,0.148,0.807,-0.444,NA,7.5,NA,NA,NA,NA
228,0,7.574,0.98,1,-0.555919,0.068047,-0.828446,-0.650632,0.115275,-0.750592,-0.652,0.116,446.1,114.3,1115.5,0.162,0.826,-0.434,NA,7.6,NA,NA,NA,NA
229,0,7.608,0.98,1,-0.565835,0.067694,-0.821735,-0.658811,0.112482,-0.743852,-0.664,0.115,447.8,115,1124.8,0.163,0.839,-0.419,NA,7.6,NA,NA,NA,NA
230,0,7.641,0.98,1,-0.577249,0.069157,-0.813635,-0.669255,0.111332,-0.734645,-0.678,0.116,448.6,115.3,1133.2,0.173,0.858,-0.408,NA,7.6,NA,NA,NA,NA
231,0,7.674,0.98,1,-0.58812,0.070225,-0.805719,-0.680979,0.111829,-0.723714,-0.693,0.118,452.8,116,1148.9,0.181,0.877,-0.398,NA,7.7,NA,NA,NA,NA
232,0,7.708,0.98,1,-0.605799,0.080063,-0.791579,-0.700874,0.12275,-0.702644,-0.719,0.135,454.1,115.9,1158,0.209,0.908,-0.395,NA,7.7,NA,NA,NA,NA
233,0,7.741,0.98,1,-0.595232,0.091465,-0.798332,-0.692226,0.130926,-0.709706,-0.707,0.146,451.3,114.6,1154.6,0.224,0.892,-0.39,NA,7.7,NA,NA,NA,NA
234,0,7.774,0.82,1,-0.610989,0.088912,-0.786631,-0.706296,0.127047,-0.696423,-0.726,0.145,450.5,113.7,1156.7,0.219,0.923,-0.379,NA,7.8,NA,NA,NA,NA
235,0,7.808,0.85,1,-0.687321,0.100859,-0.719317,-0.763935,0.138755,-0.630199,-0.822,0.176,441.2,109.9,1133.6,0.312,1.052,-0.444,NA,7.8,NA,NA,NA,NA
236,0,7.841,0.85,1,-0.705335,0.10593,-0.700914,-0.778071,0.141953,-0.611927,-0.846,0.187,440.8,108.4,1135.5,0.342,1.085,-0.463,NA,7.8,NA,NA,NA,NA
237,0,7.875,0.85,1,-0.705854,0.111302,-0.699559,-0.779416,0.147679,-0.608853,-0.849,0.195,442.2,108.1,1140.1,0.359,1.087,-0.477,NA,7.9,NA,NA,NA,NA
238,0,7.908,0.82,1,-0.705983,0.104409,-0.70049,-0.778219,0.138382,-0.612556,-0.847,0.183,443.6,107.9,1146.1,0.332,1.082,-0.449,NA,7.9,NA,NA,NA,NA
239,0,7.941,0.85,1,-0.706748,0.109493,-0.698941,-0.774468,0.139789,-0.616975,-0.844,0.187,444.1,107,1150.1,0.328,1.084,-0.437,NA,7.9,NA,NA,NA,NA
240,0,7.975,0.82,1,-0.715608,0.110167,-0.68976,-0.783636,0.140154,-0.605204,-0.858,0.191,441.5,105.9,1144.9,0.351,1.103,-0.449,NA,8,NA,NA,NA,NA
241,0,8.008,0.82,1,-0.710028,0.104357,-0.696398,-0.777304,0.132821,-0.614945,-0.848,0.179,442.8,105.5,1149.8,0.322,1.092,-0.415,NA,8,NA,NA,NA,NA
242,0,8.041,0.85,1,-0.714762,0.106058,-0.69128,-0.779149,0.132438,-0.612689,-0.853,0.181,438.7,103.9,1141.5,0.323,1.106,-0.408,NA,8,NA,NA,NA,NA
243,0,8.075,0.82,1,-0.708885,0.111284,-0.69649,-0.776998,0.138165,-0.614154,-0.848,0.188,442.7,104.3,1150.3,0.343,1.094,-0.426,NA,8.1,NA,NA,NA,NA
244,0,8.108,0.82,1,-0.713646,0.11039,-0.691754,-0.779683,0.138324,-0.610705,-0.854,0.189,440.9,103.1,1146.8,0.352,1.106,-0.433,NA,8.1,NA,NA,NA,NA
245,0,8.141,0.82,1,-0.710325,0.106911,-0.695708,-0.777007,0.13377,-0.615115,-0.848,0.182,443.1,103,1152.7,0.34,1.102,-0.421,NA,8.1,NA,NA,NA,NA
246,0,8.175,0.82,1,-0.713436,0.101999,-0.693257,-0.780115,0.130558,-0.611862,-0.853,0.176,443.7,103,1154.6,0.343,1.11,-0.425,NA,8.2,NA,NA,NA,NA
247,0,8.208,0.82,1,-0.717586,0.105594,-0.688419,-0.784349,0.134477,-0.605569,-0.86,0.183,436.8,101.5,1136.4,0.362,1.121,-0.432,NA,8.2,NA,NA,NA,NA
248,0,8.242,0.98,1,-0.720401,0.111914,-0.684469,-0.788248,0.13969,-0.599293,-0.866,0.194,435.4,100.6,1132.3,0.385,1.131,-0.448,NA,8.2,NA,NA,NA,NA
249,0,8.275,0.98,1,-0.725242,0.111489,-0.679407,-0.791687,0.137725,-0.595201,-0.872,0.193,430.2,99.3,1120.3,0.39,1.145,-0.442,NA,8.3,NA,NA,NA,NA
250,0,8.308,0.85,1,-0.601055,0.145322,-0.785885,-0.693668,0.153898,-0.703662,-0.716,0.198,445.4,101.4,1175,0.318,0.901,-0.252,NA,8.3,NA,NA,NA,NA
251,0,8.342,0.75,1,-0.632253,0.122149,-0.765073,-0.715485,0.129114,-0.686593,-0.748,0.171,450.9,101.6,1189.6,0.267,0.96,-0.219,NA,8.3,NA,NA,NA,NA
252,0,8.375,0.85,1,-0.416051,0.060887,-0.9073,-0.552883,0.033427,-0.832588,-0.508,0.054,337.8,81,943.1,0.008,0.609,0.082,NA,8.4,NA,NA,NA,NA
253,0,8.408,0.85,1,-0.445936,0.03488,-0.894385,-0.586428,0.012075,-0.809912,-0.545,0.028,331.6,79.7,930.5,-0.038,0.653,0.09,NA,8.4,NA,NA,NA,NA
254,0,8.442,0.85,1,-0.462838,0.012797,-0.886351,-0.603281,-0.003288,-0.797522,-0.564,0.006,328.7,79.6,925.6,-0.069,0.679,0.079,NA,8.4,NA,NA,NA,NA
255,0,8.475,0.85,1,-0.471359,0.012944,-0.881846,-0.606936,-0.003141,-0.794744,-0.572,0.006,327.8,78.9,922.7,-0.067,0.697,0.066,NA,8.5,NA,NA,NA,NA
256,0,8.509,0.85,1,-0.468254,0.009601,-0.883542,-0.601054,-0.00369,-0.7992,-0.566,0.004,328.2,79.8,924,-0.084,0.69,0.06,NA,8.5,NA,NA,NA,NA
257,0,8.542,0.85,1,-0.467348,0.002249,-0.884071,-0.601517,-0.008658,-0.798813,-0.566,-0.004,330.7,80.7,930.6,-0.099,0.688,0.062,NA,8.5,NA,NA,NA,NA
258,0,8.575,0.85,1,-0.458552,0.006349,-0.888645,-0.593774,-0.006193,-0.804608,-0.556,0,325.1,79.4,916.5,-0.096,0.671,0.058,NA,8.6,NA,NA,NA,NA
259,0,8.609,0.85,1,-0.461823,0.002499,-0.886969,-0.593746,-0.009191,-0.8046,-0.558,-0.004,327.7,79.8,923.3,-0.1,0.678,0.06,NA,8.6,NA,NA,NA,NA
260,0,8.642,0.85,1,-0.463519,0.006915,-0.88606,-0.595256,-0.007026,-0.803505,-0.56,-0,325,78.2,915.3,-0.085,0.685,0.055,NA,8.6,NA,NA,NA,NA
261,0,8.675,0.85,1,-0.467016,0.011487,-0.884174,-0.600027,-4.59e-4,-0.79998,-0.565,0.007,327.3,78.7,921.6,-0.083,0.69,0.051,NA,8.7,NA,NA,NA,NA
262,0,8.709,0.85,1,-0.473676,0.006642,-0.880674,-0.601645,-0.00379,-0.798755,-0.57,0.002,326,78.5,918.7,-0.085,0.7,0.05,NA,8.7,NA,NA,NA,NA
263,0,8.742,0.85,1,-0.460576,0.005999,-0.8876,-0.595214,-0.001944,-0.803565,-0.558,0.002,329.9,79.1,928.7,-0.089,0.683,0.039,NA,8.7,NA,NA,NA,NA
264,0,8.775,0.82,1,-0.457946,0.001765,-0.888978,-0.590821,-0.006984,-0.806772,-0.554,-0.003,325.8,77.7,916.4,-0.09,0.677,0.039,NA,8.8,NA,NA,NA,NA
265,0,8.809,0.75,1,-0.454267,-0.015113,-0.890737,-0.588487,-0.019407,-0.808273,-0.55,-0.02,325.2,78.3,913.6,-0.118,0.669,0.04,NA,8.8,NA,NA,NA,NA
266,0,8.842,0.75,1,-0.45455,-0.022061,-0.890448,-0.587502,-0.025447,-0.808823,-0.55,-0.028,324.6,77.8,909.8,-0.126,0.666,0.042,NA,8.8,NA,NA,NA,NA
267,0,8.876,0.75,1,-0.457203,-0.03089,-0.888826,-0.590678,-0.034863,-0.806154,-0.554,-0.039,322.1,77.3,902.3,-0.134,0.67,0.055,NA,8.9,NA,NA,NA,NA
268,0,8.909,0.75,1,-0.456112,-0.026777,-0.889519,-0.590674,-0.033207,-0.806226,-0.553,-0.035,319.7,76.2,895.6,-0.135,0.668,0.063,NA,8.9,NA,NA,NA,NA
269,0,8.942,0.75,1,-0.453394,-0.014906,-0.891186,-0.588686,-0.025415,-0.807962,-0.55,-0.024,316.1,74.9,885.3,-0.117,0.665,0.065,NA,8.9,NA,NA,NA,NA
270,0,8.976,0.75,1,-0.455201,-0.017641,-0.890214,-0.588049,-0.030391,-0.808254,-0.551,-0.028,313.3,73.8,876.6,-0.126,0.664,0.082,NA,9,NA,NA,NA,NA
271,0,9.009,0.75,1,-0.45627,-0.017858,-0.889662,-0.589649,-0.030741,-0.807074,-0.552,-0.029,314.2,73.6,876.7,-0.123,0.664,0.081,NA,9,NA,NA,NA,NA
272,0,9.042,0.75,1,-0.448827,1.7e-5,-0.893619,-0.590194,-0.013475000000000001,-0.807149,-0.548,-0.008,320.4,75.6,893.9,-0.103,0.659,0.073,NA,9,NA,NA,NA,NA
273,0,9.076,0.75,1,-0.446193,-0.006277,-0.894915,-0.589616,-0.019144,-0.807456,-0.547,-0.015,318.9,75.8,889.6,-0.081,0.654,0.058,NA,9.1,NA,NA,NA,NA
274,0,9.109,0.75,1,-0.442776,0.001683,-0.896631,-0.585904,-0.004451,-0.810368,-0.542,-0.002,312.2,74.1,868.5,-0.056,0.645,0.026,NA,9.1,NA,NA,NA,NA
275,0,9.142,0.75,1,-0.478722,0.022504,-0.877678,-0.607949,0.01703,-0.793794,-0.576,0.024,297,72.4,828.8,-0.052,0.698,0.025,NA,9.1,NA,NA,NA,NA
276,0,9.176,0.88,1,-0.602045,0.193275,-0.774717,-0.708858,0.200582,-0.67623,-0.735,0.265,428.6,106.6,1087.9,0.418,0.905,-0.281,NA,9.2,NA,NA,NA,NA
277,0,9.209,0.85,1,-0.618188,0.206889,-0.758314,-0.707157,0.213558,-0.674034,-0.747,0.286,438.9,115.5,1101.9,0.449,0.926,-0.313,NA,9.2,NA,NA,NA,NA
278,0,9.243,0.82,1,-0.610536,0.267241,-0.745538,-0.704029,0.269941,-0.656868,-0.753,0.366,448.9,122.2,1108.1,0.667,0.932,-0.464,NA,9.2,NA,NA,NA,NA
279,0,9.276,0.88,1,-0.583058,0.281006,-0.762285,-0.673831,0.283561,-0.682309,-0.716,0.373,440.7,124.9,1077,0.689,0.854,-0.462,NA,9.3,NA,NA,NA,NA
280,0,9.309,0.88,1,-0.533995,0.153,-0.831529,-0.637635,0.152854,-0.755022,-0.636,0.19,517.6,163.7,1240.7,0.296,0.788,-0.239,NA,9.3,NA,NA,NA,NA
281,0,9.343,0.85,1,-0.504895,0.17802,-0.844624,-0.610955,0.173723,-0.772369,-0.604,0.214,521.9,169.7,1243.8,0.346,0.73,-0.241,NA,9.3,NA,NA,NA,NA
282,0,9.376,0.65,0,0,0,0,0,0,0,0,0,532.4,178.2,1259.9,0.415,0.669,-0.263,NA,9.4,NA,NA,NA,NA
283,0,9.409,0.88,1,-0.430306,0.246437,-0.868392,-0.560334,0.245987,-0.790896,-0.538,0.288,547.9,190.6,1278.6,0.444,0.606,-0.295,NA,9.4,NA,NA,NA,NA
284,0,9.443,0.02,0,0,0,0,0,0,0,0,0,548.1,193.6,1274.8,0.488,0.557,-0.313,NA,9.4,NA,NA,NA,NA
285,0,9.476,0.88,1,-0.390631,0.236401,-0.889675,-0.518202,0.243308,-0.819919,-0.489,0.274,574,207.5,1332.6,0.425,0.54,-0.279,NA,9.5,NA,NA,NA,NA
286,0,9.51,0.88,1,-0.369762,0.246845,-0.895736,-0.503242,0.253466,-0.826137,-0.469,0.283,573.2,209.8,1327.7,0.446,0.504,-0.267,NA,9.5,NA,NA,NA,NA
287,0,9.543,0.88,1,-0.369434,0.24045,-0.897609,-0.510745,0.245124,-0.824047,-0.473,0.275,576.1,213.6,1332.9,0.425,0.51,-0.248,NA,9.5,NA,NA,NA,NA
288,0,9.576,0.88,1,-0.381534,0.224945,-0.896567,-0.528897,0.223728,-0.818665,-0.488,0.256,575.6,215,1331.9,0.392,0.534,-0.22,NA,9.6,NA,NA,NA,NA
289,0,9.61,0.88,1,-0.371989,0.209846,-0.904206,-0.511477,0.211784,-0.83279,-0.471,0.238,586.6,220.4,1360.2,0.371,0.513,-0.218,NA,9.6,NA,NA,NA,NA
290,0,9.643,0.65,0,0,0,0,0,0,0,0,0,584.9,221.3,1358.2,0.377,0.526,-0.204,NA,9.6,NA,NA,NA,NA
291,0,9.676,0.02,0,0,0,0,0,0,0,0,0,590.3,226.5,1376.4,0.334,0.535,-0.198,NA,9.7,NA,NA,NA,NA
292,0,9.71,0.88,1,-0.360807,0.189872,-0.913108,-0.504255,0.192954,-0.841722,-0.458,0.215,597.4,231.1,1393.6,0.337,0.499,-0.206,NA,9.7,NA,NA,NA,NA
